Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Occupation_Label,Total_Expense,Total_Potential_Savings,Effective_Income,Overspending,Predicted_Expense
40990,39,2,2,1,8198,0,1978,4904,2482,938,904,3010,1764,2113,999,11,4522,13695,1396,629,235,180,545,57,86,241,,27290,6738,18217,True,28371.74508316949
37592,40,1,1,1,7518,4729,1381,5549,2531,1672,1018,2459,1819,3414,723,7,2965,4774,660,333,420,244,144,30,163,47,,32813,4082,7739,True,32391.150382258824
40540,29,1,2,0,12162,0,1666,5152,2682,1477,1976,2171,1395,2719,651,13,5494,8484,745,684,246,508,293,47,69,65,,32051,5314,13978,True,30921.00545681344
37290,56,1,3,0,11187,3072,1185,5529,2816,1704,1388,2940,1232,3684,520,9,2028,2028,349,293,231,396,746,6,172,42,,35257,4470,4056,True,34785.56258140231
28779,30,3,0,2,4316,0,777,3387,2035,747,1091,1799,1086,2307,760,6,2012,10468,240,423,179,318,501,28,64,106,,18305,3718,12480,True,19724.066840683958
100506,57,4,2,1,20101,8019,3464,10389,6345,3803,4496,5251,3652,8779,2741,15,15694,23461,1768,1320,207,1240,416,62,62,768,,77040,11686,39155,True,76591.81262810696
10496,30,0,0,2,1574,0,306,1059,765,440,400,789,324,0,284,7,790,4551,251,193,115,119,72,12,0,37,,5941,1598,5341,True,5138.605415704338
67922,50,0,1,1,13584,0,2418,9860,3724,2299,2573,4169,2393,0,888,12,8447,26009,1875,187,404,555,1237,81,0,159,,41908,8996,34456,True,44818.90809160001
57920,48,4,1,2,8688,0,1333,6639,3778,1213,1203,2456,2000,4129,1218,11,6486,25259,1086,453,202,229,142,94,185,81,,32657,4944,31745,True,36645.866359135965
52452,45,2,0,1,10490,0,2492,5931,2931,1461,2255,2623,1711,4338,1273,12,6714,16941,1055,624,130,435,455,67,175,332,,35505,6546,23655,True,36566.74772175752
73316,36,4,1,1,14663,0,2069,10628,5183,2686,2285,4186,2885,3861,1693,10,7981,23172,822,1266,236,594,878,107,121,157,,50139,8362,31153,True,53526.07616790051
27857,38,1,1,1,5571,3941,1087,3016,1662,1096,1075,1524,943,1881,420,8,2361,5637,410,132,68,73,394,3,39,76,,22216,2390,7998,True,21811.617420973813
6726,49,1,1,2,1008,0,265,819,496,150,251,328,243,628,180,9,618,2351,229,62,8,38,28,11,26,31,,4368,866,2969,True,2979.584511481159
28314,43,0,2,0,8494,3244,778,4175,1621,679,1346,1510,1309,0,322,9,2739,4832,687,217,92,115,228,1,0,16,,23478,2712,7571,True,22489.20665524101
13575,30,4,1,1,2715,0,677,1789,1048,626,564,923,601,1281,357,6,851,2991,125,122,78,157,210,15,25,76,,10581,1616,3842,True,10025.287198129248
16705,46,0,0,2,2505,0,576,2475,1126,623,355,1304,703,0,311,6,1111,6723,546,68,73,55,260,26,0,22,,9978,2100,7834,True,9902.36436047695
11103,24,2,1,2,1665,0,473,1244,744,422,413,832,462,951,231,9,1012,3661,246,192,89,33,132,11,6,21,,7437,1460,4673,True,6531.625815651683
20477,64,3,0,1,4095,0,428,2339,1633,610,453,1161,747,1885,219,9,1847,6901,361,477,31,118,176,20,58,41,,13570,2564,8748,True,13601.323719871889
18613,43,3,0,0,5584,1343,500,2490,1045,540,570,1227,634,1695,549,9,1771,2432,539,94,92,148,104,2,33,161,,16177,2346,4203,True,15000.444044130083
4477,23,2,2,1,895,0,103,670,256,144,165,182,182,372,103,7,350,1401,119,51,31,10,27,4,7,7,,3072,512,1751,True,1627.7309181925657
52529,49,1,0,1,10505,10326,1598,7034,3962,2059,1691,2786,1893,4642,1430,11,4597,4597,371,370,263,233,496,2,18,214,,47926,3934,9194,True,47245.27727115153
177231,53,1,2,1,35446,10103,7500,24135,12455,5597,4961,9627,5584,9165,2955,23,42099,49698,2868,2802,875,832,989,29,62,176,,127528,17266,91797,True,119078.01932311991
48724,40,1,0,2,7308,0,1180,5315,3396,1580,1156,2870,2319,4028,570,13,6806,18997,1583,784,467,332,630,42,170,87,,29722,8190,25803,True,30877.624670638575
25504,28,0,0,1,5100,0,826,3592,1929,1036,514,1487,956,0,313,6,1758,9747,758,281,308,72,106,15,0,34,,15753,3148,11505,True,16586.662596435188
28714,38,0,2,0,8614,0,743,3901,2240,958,1047,1754,1278,0,814,6,1768,7362,904,477,285,56,400,16,0,215,,21349,4706,9130,True,21764.55727541073
21421,36,3,2,1,4284,1210,574,2641,1448,745,988,1590,793,1749,485,8,1851,4910,630,144,210,281,231,5,83,33,,16507,3234,6761,True,16106.672368977266
32240,51,1,0,1,6448,0,692,4142,1854,1529,863,2449,1532,2808,473,9,3162,9446,645,424,433,229,714,52,66,113,,22790,5352,12608,True,23059.633252586533
29124,64,1,0,1,5824,0,1026,3820,1690,1091,637,1430,1114,2122,655,6,1891,9710,750,140,298,161,291,10,37,109,,19409,3592,11601,True,20469.42820137356
15307,61,2,3,1,3061,3012,382,1592,1167,567,326,751,700,1363,379,8,1283,2001,232,166,141,90,121,2,11,69,,13300,1664,3284,True,12015.495584294242
115296,52,3,0,0,34588,9594,3372,17114,6274,3225,4448,7762,3600,7686,2996,18,14630,14630,1757,1754,270,490,1449,165,154,271,,100659,12620,29260,True,99594.57873158701
9129,48,0,2,1,1825,475,280,1191,570,298,310,690,394,0,95,8,807,2995,161,67,19,75,95,6,0,15,,6128,876,3802,True,4805.000770383289
53296,63,3,0,0,15988,0,1429,6814,2921,1631,1413,3596,2330,4485,1380,14,7726,11303,912,512,376,395,948,34,30,234,,41987,6882,19029,True,41003.93998676633
27666,46,1,3,1,5533,3033,950,3515,1951,776,697,1960,1275,2563,631,5,1413,4778,569,372,72,185,363,57,22,66,,22884,3412,6191,True,22940.555015286565
137258,23,1,0,1,27451,0,3109,20443,9602,5806,5451,7365,5064,11563,3301,17,24393,38098,5080,999,806,666,379,191,123,273,,99155,17034,62491,True,98174.0867706069
39404,53,0,1,2,5910,0,1623,5731,3032,1366,1588,2750,1193,0,841,6,2705,15366,642,695,146,467,754,26,0,238,,24034,5936,18071,True,26530.43736201824
22494,48,0,3,1,4498,1862,646,2528,1388,1009,1036,1506,707,0,639,8,1846,6669,503,393,50,101,221,15,0,185,,15819,2936,8515,True,15573.731502070052
24607,49,3,2,1,4921,4204,869,2503,1400,1157,494,1699,850,2053,511,7,1940,3939,683,171,235,110,242,41,66,145,,20661,3386,5879,True,20149.320563726804
30973,57,4,1,1,6194,0,726,4280,1886,866,1279,1466,1070,2316,487,9,2936,10397,604,256,135,78,287,50,6,110,,20570,3052,13333,True,21531.63088406868
12024,37,1,2,0,3607,0,249,1338,852,509,566,617,396,956,325,6,840,2604,68,146,127,141,155,14,30,43,,9415,1448,3444,True,8292.009216010661
16243,39,1,0,1,3248,0,495,1740,859,716,718,1178,679,1491,439,6,1003,4677,455,149,101,98,266,31,11,69,,11563,2360,5680,True,11134.897472495679
7193,20,4,3,1,1438,633,289,1078,377,313,321,320,287,694,195,8,606,1242,227,50,87,78,86,8,5,35,,5945,1152,1848,True,4701.636532403099
14336,25,3,2,0,4300,2474,480,1722,1124,457,481,734,645,1010,266,5,637,637,108,281,97,92,56,21,10,42,,13693,1414,1274,True,12623.56244443288
32340,62,2,0,1,6468,0,1334,4435,1700,864,686,1886,1543,2680,536,9,3199,10204,653,92,167,126,216,11,61,146,,22132,2944,13403,True,22689.546728627367
38142,36,2,2,0,11442,4943,1511,4421,3008,783,1064,2090,1435,2514,651,6,2371,4275,1258,740,160,227,137,5,62,46,,33862,5270,6646,True,33914.37209635001
6157,48,1,1,0,1847,0,254,623,441,152,130,476,232,506,162,6,421,1328,41,98,7,26,127,3,24,39,,4823,730,1749,True,3277.800532467766
26881,49,2,0,1,5376,0,1225,2996,1733,539,982,1445,1285,2360,350,7,2031,8585,439,173,98,124,217,26,100,65,,18291,2484,10616,True,18941.54170329668
47083,32,3,3,1,9416,8039,1322,4881,2442,1191,1893,2611,1819,4264,1323,14,6933,7877,569,265,68,215,392,30,212,127,,39201,3756,14810,True,37528.861597633164
26334,56,2,0,0,7900,0,532,2796,1655,1229,1298,1237,1023,2629,634,9,2377,5397,378,97,305,207,276,24,4,45,,20933,2672,7774,True,20458.840867421884
18068,48,0,2,0,5420,2567,388,2527,1389,865,737,1393,766,0,500,6,1155,1512,627,300,242,195,401,9,0,139,,16552,3826,2667,True,15186.312588499866
21573,20,3,0,0,6472,0,572,3156,1489,782,1008,1714,822,1754,464,5,1190,3337,719,396,39,109,514,38,83,74,,18233,3944,4527,True,17939.37669587426
19464,49,4,2,0,5839,3179,453,2884,1166,583,440,949,640,1848,538,8,938,938,663,86,116,45,115,19,16,76,,18519,2272,1876,True,17751.05501116435
18025,27,1,3,0,5407,2142,514,2161,1164,483,809,1174,798,1294,412,9,1662,1662,458,315,126,218,275,21,7,25,,16358,2890,3324,True,14794.087219789697
34475,45,3,2,0,10342,0,1312,3938,2352,724,943,2681,1251,2368,777,6,2391,7781,1090,609,37,235,374,9,1,162,,26688,5034,10172,True,27500.960726524114
190061,44,2,1,0,57018,21508,8170,26556,10872,6771,4760,10502,6308,14180,4495,17,18916,18916,5476,2076,718,238,1496,96,383,844,,171140,22654,37832,True,172913.217880497
16547,63,3,2,1,3309,0,408,2041,1199,336,823,773,769,985,261,7,1281,5637,300,146,90,71,218,15,15,16,,10904,1742,6918,True,10764.94713233292
23258,57,4,3,2,3488,0,866,3281,1623,954,693,1144,1101,1586,393,5,1331,8124,715,282,169,106,104,11,63,85,,15129,3070,9455,True,16173.500725646049
28784,60,3,1,2,4317,3400,1350,4092,2003,1165,843,2187,1111,2517,787,5,1690,5006,664,366,269,221,555,36,45,80,,23772,4472,6696,True,23991.595390110047
17310,48,4,3,0,5193,0,732,2564,1263,763,767,890,787,1157,401,9,1586,2790,711,108,145,112,52,26,31,86,,14517,2542,4376,True,13599.530950788918
72224,51,4,0,0,21667,11663,1780,8436,5206,1473,2729,5187,3294,4488,1157,12,5139,5139,1738,260,117,149,1134,39,105,309,,67080,7702,10278,True,67825.39332242344
4501,22,3,3,0,1350,523,176,512,295,187,104,253,172,316,102,6,297,505,81,47,32,10,62,3,11,21,,3990,534,802,True,2480.1931696154315
19616,28,1,1,0,5884,0,673,2493,1487,817,687,1416,914,1220,558,8,1596,3459,525,94,223,113,231,13,55,148,,16149,2804,5055,True,15207.672012137606
57734,24,1,2,1,11546,5413,1588,7177,3741,1241,2634,3175,1948,3412,1294,12,7095,14558,1276,468,180,488,275,72,13,258,,43169,6060,21653,True,43584.274535863035
23710,25,2,0,2,3556,0,849,3497,1422,677,890,1708,792,1487,601,9,2248,8225,681,156,144,63,321,3,62,161,,15479,3182,10473,True,15684.571215818658
15557,34,3,3,2,2333,0,386,1813,911,510,677,688,614,1175,214,5,872,6232,389,127,100,106,74,14,48,42,,9321,1800,7104,True,9596.013390438144
42683,61,3,2,1,8536,0,1258,5817,2290,1840,881,2582,1539,3484,579,14,6150,13871,488,497,276,47,656,10,114,40,,28806,4256,20021,True,28943.912189076975
61946,56,0,3,1,12389,0,1905,7308,4472,3034,2641,3699,2149,0,739,14,8937,23605,906,604,248,205,444,29,0,208,,38336,5288,32542,True,39855.15139855542
35506,58,1,2,0,10651,0,1067,3578,1810,1024,1577,2371,1499,3395,827,7,2612,7702,925,494,166,247,255,14,153,48,,27799,4604,10314,True,28239.872654996903
15803,31,4,3,1,3160,0,359,1636,1172,509,446,867,489,850,343,6,985,5965,346,291,34,98,221,10,14,54,,9831,2136,6950,True,10097.697065866301
43213,41,0,0,1,8642,0,1402,4637,3265,1419,1452,1965,1489,0,443,14,6473,18493,627,735,326,262,575,73,0,117,,24714,5430,24966,False,25493.641536994706
21748,47,3,0,1,4349,0,984,2617,1495,726,833,1084,1009,1425,299,5,1130,6921,298,305,81,245,101,2,34,72,,14821,2276,8051,True,15489.4933359128
54453,32,0,0,1,10890,9343,2459,7310,3133,2552,2219,3677,2312,0,1427,11,6193,9125,616,891,250,508,742,35,0,382,,45322,6848,15318,True,44650.531176831326
98278,21,1,2,2,14741,0,3206,11675,5506,2888,3371,7526,3420,9784,2103,12,11958,34053,3256,282,449,561,573,75,215,466,,64220,11754,46011,True,68795.33865463125
3731,30,3,0,1,746,0,76,524,194,149,182,234,160,366,53,8,335,1042,75,44,21,21,31,0,12,10,,2684,428,1377,True,1225.0690696205738
32787,22,1,0,1,6557,0,1226,4821,2525,1478,1183,1804,1375,3275,503,5,1820,8035,1007,198,190,350,159,17,91,27,,24747,4078,9855,True,25710.136234723526
7482,48,0,0,1,1496,0,283,1094,486,184,256,338,373,0,110,9,682,2858,197,29,29,71,67,9,0,18,,4620,840,3540,True,3241.5732584526986
211585,29,2,2,0,63475,0,9667,21427,13000,6990,8581,9887,10042,15615,5667,21,44977,47228,5454,1363,545,1102,2872,256,183,489,,164351,24528,92205,True,155581.75733773306
20628,47,4,0,0,6188,0,931,2081,1645,828,797,1139,905,1037,288,5,1043,4784,219,175,55,158,127,5,0,82,,15839,1642,5827,True,16065.548560016774
54505,27,4,1,1,10901,0,2357,7527,2855,1095,2721,2229,2428,4116,610,12,6962,17661,1608,467,68,617,509,97,192,35,,36839,7186,24623,True,38300.48255285973
29164,47,2,0,1,5832,0,1332,3827,2143,1144,625,1524,888,2731,803,7,2279,8308,950,460,312,181,147,16,36,63,,20849,4330,10587,True,21401.235772647553
15779,43,2,3,1,3155,0,433,1820,1197,743,357,994,513,1199,290,7,1125,5072,308,72,221,94,114,20,2,78,,10701,1818,6197,True,10375.189332590711
14347,61,2,2,1,2869,0,531,2090,1060,655,611,790,552,1179,163,8,1150,3841,166,71,54,101,95,0,52,34,,10500,1146,4991,True,9725.311285355145
106670,23,1,0,1,21334,0,5122,10921,8115,4735,2335,7506,3475,8935,1833,24,26047,32355,2395,1217,417,563,797,95,70,311,,74311,11730,58402,True,68562.18988218992
64453,44,3,0,0,19336,7233,2315,7266,3814,1293,2233,4258,2738,6176,1234,13,6553,6553,1698,835,278,405,1152,124,308,73,,57896,9746,13106,True,57319.123504079194
142033,37,2,0,1,28406,0,6629,16100,11160,4716,6881,10874,6233,13273,3177,20,29425,34579,807,1556,371,2062,1448,46,550,378,,107449,14436,64004,True,102258.18576309469
31360,45,1,3,1,6272,3671,1480,3299,2395,1439,691,1591,1376,3077,417,7,2471,5647,529,137,167,39,185,39,50,121,,25708,2534,8118,True,25454.90901964815
37770,37,0,3,1,7554,0,835,4841,2625,1705,1205,2567,1136,0,905,8,3152,14393,978,725,109,184,523,15,0,253,,23373,5574,17545,True,25190.703373419605
24226,29,0,3,0,7267,0,1149,2609,1871,755,760,1883,755,0,265,7,1770,6907,417,177,199,226,433,19,0,43,,17314,3028,8677,True,17318.731683667836
23843,62,2,0,1,4768,1486,549,3171,1785,603,1065,1431,1159,2173,327,8,2064,5320,944,479,157,98,190,52,94,74,,18517,4176,7384,True,18084.319240967056
13035,38,0,2,2,1955,0,417,1749,971,628,360,766,604,0,165,9,1291,5415,240,272,171,66,67,21,0,36,,7615,1746,6706,True,6829.117035380677
32085,47,2,2,0,9625,0,1365,4247,1690,1147,1501,1530,1559,2024,633,6,1978,6760,1142,448,60,146,177,41,82,78,,25321,4348,8738,True,25889.498805434494
15955,27,0,3,2,2393,1674,352,2189,1049,689,591,934,613,0,293,8,1319,5173,511,233,148,64,139,27,0,81,,10777,2406,6492,True,10113.708456315897
42722,22,0,0,1,8544,0,1361,6396,2576,1448,2131,2646,1996,0,1106,11,4858,14514,928,261,132,632,310,93,0,195,,28204,5102,19372,True,29134.064712445983
34370,54,3,2,1,6874,5959,929,4822,1908,1091,1135,1723,1327,2982,584,9,3191,5030,752,191,208,298,491,41,32,69,,29334,4164,8221,True,28827.568090655495
37763,25,3,0,2,5664,5671,1554,4643,2589,1806,918,2968,1286,2578,1002,6,2369,7078,847,151,529,208,172,60,105,148,,30679,4440,9447,True,31565.085738755708
114583,47,0,1,0,34374,0,5278,13122,7986,2976,3793,7550,4060,0,3126,21,24560,32313,2691,1879,804,250,1550,167,0,557,,82265,15796,56873,True,77997.24117144919
29108,34,3,3,0,8732,0,1252,3228,1745,1300,1210,1953,1315,1791,846,6,1948,5730,239,102,383,68,248,43,9,59,,23372,2302,7678,True,23632.132555188335
54958,20,2,3,0,16487,3833,2005,7811,3715,1515,1238,3616,2030,3195,1645,14,7862,7862,970,594,363,356,618,44,74,459,,47090,6956,15724,True,45143.650601123416
154841,38,4,1,1,30968,0,7014,21549,11516,3232,4663,8491,5912,10004,3575,16,26093,47912,4599,2753,671,1366,724,99,94,568,,106924,21748,74005,True,108755.43627655109
85327,33,2,0,2,12799,0,3897,9008,6083,1836,4169,3793,3435,6774,2140,10,8670,31388,1131,1640,184,230,1039,159,247,405,,53934,10070,40058,True,59499.60829457505
75469,49,3,2,0,22640,9083,2631,11106,4439,2668,3549,5608,3062,4524,1738,11,4415,4415,2428,498,576,845,851,145,167,232,,71048,11484,8830,True,72241.53919563867
23472,44,1,2,2,3520,0,1071,2970,1876,617,1151,1017,1041,2018,444,9,2294,7743,659,502,161,186,74,21,12,31,,15725,3292,10037,True,15614.80911613887
36050,23,0,1,1,7210,6807,1685,3817,2747,1756,1710,2455,1232,0,424,6,2473,6203,807,145,498,260,645,25,0,43,,29843,4846,8676,True,29943.400925857415
10449,59,3,3,0,3134,0,211,1549,762,405,502,660,504,885,218,8,909,1614,163,74,101,33,190,18,31,63,,8830,1346,2523,True,7519.341661771248
44715,33,3,0,0,13414,0,2075,5404,3555,1121,1767,2567,1693,3186,620,12,5398,9309,1048,951,137,341,618,84,117,89,,35402,6770,14707,True,35077.20693044968
37366,62,3,1,1,7473,0,809,4623,2809,1831,844,2705,1230,3250,710,8,3302,11078,1236,481,325,185,149,19,14,146,,26284,5110,14380,True,27451.251110030407
30566,20,2,1,1,6113,0,885,4113,2233,904,975,2377,1098,2102,402,9,3020,9359,969,608,205,179,398,35,83,51,,21202,5056,12379,True,21592.521561229263
68234,57,0,3,0,20470,0,2499,8001,5149,2697,3393,4059,3317,0,718,12,8230,17926,2014,1362,767,553,1127,114,0,151,,50303,12176,26156,True,51299.80664336917
11415,37,4,2,2,1712,0,311,1165,605,271,369,791,455,783,280,8,979,4667,103,167,81,38,143,8,7,76,,6742,1246,5646,True,6376.375875822649
110950,57,3,0,0,33285,9393,5134,14787,7474,3001,3968,6190,3514,5635,3054,23,15510,15510,913,1295,278,372,1183,54,46,469,,95435,9220,31020,True,93647.13752391128
61720,24,1,0,1,12344,0,2693,7279,3656,1477,1640,3163,1938,3108,1452,13,8071,22965,1159,976,313,215,684,60,8,261,,38750,7352,31036,True,40881.07423171145
28351,28,0,3,1,5670,0,978,3729,1829,749,804,2037,949,0,580,9,2750,11021,578,352,67,167,412,14,0,170,,17325,3520,13771,True,17944.859276481486
26634,46,4,0,2,3995,0,1201,3686,2028,1315,1104,1896,894,2488,663,7,2056,7361,583,387,356,92,474,34,72,109,,19270,4214,9417,True,19814.241979876973
44065,20,1,0,0,13219,0,1962,4478,2625,1915,2058,2812,1608,3930,573,14,6449,8880,352,462,306,213,144,73,103,98,,35180,3502,15329,True,33689.11812411617
101278,38,4,0,0,30383,0,3026,13403,5348,4700,2641,8092,3851,7732,1119,22,20978,20978,3976,1404,551,563,755,116,83,88,,80295,15072,41956,True,75355.59114901585
32540,49,4,0,0,9762,0,713,4600,1684,1175,1379,1673,1072,2255,891,8,2774,7331,387,299,133,281,233,21,30,88,,25204,2944,10105,True,25604.402376551105
33663,47,0,3,0,10099,0,1271,3387,2000,956,724,1944,1340,0,461,9,3285,11477,828,195,273,78,365,23,0,131,,22182,3786,14762,True,22862.3623800694
30438,56,2,0,1,6087,5289,1325,3534,1752,837,866,2345,1171,2089,518,5,1722,4618,798,231,157,233,190,30,28,71,,25813,3476,6340,True,25901.904772406062
124813,28,1,2,0,37443,0,5967,16786,6296,2524,3762,9834,4955,10279,3082,18,22823,23878,1375,871,539,428,2276,68,147,748,,100928,12904,46701,True,96595.89996867315
22333,34,3,3,1,4466,3006,471,3173,1345,1115,570,1516,1053,1773,391,7,1757,3448,899,187,258,131,329,5,87,98,,18879,3988,5205,True,18235.430259303652
29300,42,4,0,1,5860,0,941,3947,1977,1237,767,1367,962,1507,399,6,2006,10330,277,238,85,151,277,21,49,71,,18964,2338,12336,True,20498.62209585628
96732,42,1,1,1,19346,0,3918,13685,6144,2963,2913,5018,4742,7003,2451,14,13983,28544,3511,1008,510,255,645,5,58,198,,68183,12380,42527,True,69710.19761119137
33744,26,0,3,1,6748,0,1138,4809,1717,855,1243,1940,1188,0,529,8,2766,13571,1102,487,77,78,124,40,0,90,,20167,3996,16337,True,21799.486178040654
74503,62,1,2,1,14900,0,1991,10404,4079,1860,2035,4577,2769,4231,2055,11,8931,25597,702,1140,342,408,1122,13,197,258,,48901,8364,34528,True,51900.58009022263
14471,46,3,0,0,4341,0,547,1678,889,500,608,904,557,1119,260,8,1290,3063,165,254,89,111,146,15,42,19,,11403,1682,4353,True,10466.217177781302
25456,32,3,0,0,7636,2635,1179,2852,1895,945,1116,1417,975,1411,723,6,1733,2666,217,463,169,310,325,23,44,117,,22784,3336,4399,True,22167.68939992157
98370,36,0,1,0,29511,0,4755,12199,6492,3018,3750,4955,3943,0,1592,10,10347,28152,2586,1203,209,279,1403,67,0,381,,70215,12256,38499,True,74327.81899722046
17463,32,1,1,2,2619,3418,869,2247,1169,568,601,976,587,1695,253,5,929,2458,287,66,156,40,149,20,3,14,,15002,1470,3387,True,14143.20687286217
26579,56,2,3,1,5315,0,838,2698,1707,985,1028,1722,1310,2166,654,9,2428,8152,687,453,121,302,144,7,93,103,,18423,3820,10580,True,18639.779808083138
36838,52,2,3,2,5525,5826,960,5355,2815,1418,811,2886,1118,2596,971,8,3007,6551,856,548,251,169,803,18,82,209,,30281,5872,9558,True,30349.538456801118
13597,57,4,3,1,2719,0,600,1613,995,649,494,611,652,1251,406,7,1004,3602,297,193,61,59,145,0,58,57,,9990,1740,4606,True,9458.540900272461
21545,30,4,1,0,6463,2102,875,2328,1561,1040,1031,1092,715,1582,232,8,1916,2517,376,130,61,243,321,22,42,66,,19021,2522,4433,True,18092.722187365234
32828,33,1,3,1,6565,0,1398,3626,2599,725,1239,2375,1091,3010,755,8,2691,9440,378,474,107,147,430,18,46,201,,23383,3602,12131,True,24056.660138546886
31141,20,4,3,1,6228,0,962,3596,1576,1022,1175,1935,1468,1799,813,8,2604,10562,547,196,241,220,532,32,58,193,,20574,4038,13166,True,21867.29403994278
83552,48,3,0,1,16710,0,2230,9862,5611,2508,2591,3712,3118,7853,2311,14,11995,27041,613,653,541,163,555,112,275,350,,56506,6524,39036,True,58472.21703847755
102962,18,0,3,0,30888,0,4464,14999,5755,4901,4875,5404,3511,0,2020,21,21973,26140,2876,1013,1445,1085,367,155,0,480,,76817,14842,48113,True,72115.9041669537
15124,52,4,3,0,4537,0,504,1780,1206,421,381,840,557,1021,437,6,1015,3435,171,199,123,99,165,23,24,24,,11684,1656,4450,True,11208.230954267796
32792,33,2,1,0,9837,2597,1333,3661,1906,1278,854,2040,1286,2988,381,8,2761,4626,720,169,269,52,148,20,91,50,,28161,3038,7387,True,27658.037316802103
51449,18,3,3,1,10289,0,2375,6140,2754,1178,1784,4007,1798,4361,1316,13,7159,15442,1808,152,145,154,346,53,0,336,,36002,5988,22601,True,36423.914274460156
100914,31,2,2,1,20182,18341,3061,10988,5150,3508,4099,6951,4313,6176,2619,21,15520,15520,2416,976,279,567,1152,62,151,611,,85388,12428,31040,True,82822.36904772228
53302,24,4,1,1,10660,7393,2293,6625,3703,1342,2028,3461,2168,3795,947,14,7664,8883,466,1089,344,393,964,102,112,257,,44415,7454,16547,True,43007.274134373045
37861,40,4,0,1,7572,0,1271,5544,1919,1173,1574,2419,1635,2202,665,5,1932,11880,706,297,92,169,455,6,109,191,,25974,4050,13812,True,28542.34662794291
51133,52,3,3,1,10226,2837,1970,7025,2612,1319,2138,2411,2284,4539,629,10,5290,13137,1942,626,129,544,405,50,90,80,,37990,7732,18427,True,39151.60590453207
51429,46,2,0,1,10285,5871,2306,7430,2991,2021,1461,4086,1851,4813,1399,12,6273,6909,1589,761,385,228,628,1,169,118,,44514,7758,13182,True,43239.388616740864
